time_ms;open;high;low;close;xau_compression;xau_failed;usdjpy_breakout;usdjpy_failed;us500_rebound;eurusd_trend
1767821400000;101.249805921372;101.3812193484608;101.19005700484601;101.2856381766534;0;0;0;0;0;0
1767822300000;101.31920709292095;101.45192996898338;101.2536220493936;101.35277600918849;0;0;0;0;0;0
1767823200000;101.38358560844547;101.51704635501248;101.3117440603924;101.41439520770244;0;0;0;0;0;0
1767824100000;101.44199944704052;101.57564753825503;101.36355983450213;101.46960368637858;0;0;0;0;0;0
1767825000000;101.49361504233808;101.62693045221617;101.40832234437896;101.51762639829757;0;0;0;0;0;0
1767825900000;101.5377232777734;101.67022498541843;101.44541532908002;101.55782015724922;0;0;0;0;0;0
1767826800000;101.57375298529766;101.70500637938491;101.47436524730725;101.58968581334608;0;0;0;0;0;0
1767827700000;101.60128167514807;101.73090472406153;101.49485034983857;101.61287753695005;0;0;0;0;0;0
1767828600000;101.62004328058437;101.74771136223785;101.5067066861995;101.62720902421867;0;0;0;0;0;0
1767829500000;101.62993276219392;101.75538207722263;101.50993092311572;101.63265650016918;0;0;0;0;0;0
1767830400000;101.63100748022094;101.75403700326139;101.50467991728404;101.62935846027271;0;0;0;0;0;0
1767831300000;101.62348530908648;101.74395726462352;101.49126705117693;101.61761215790023;0;0;0;0;0;0
1767832200000;101.60773953449845;101.72557841558307;101.47015540661027;101.59786691109667;0;0;0;0;0;0
1767833100000;101.58429063895441;101.69948081832175;101.44194791530256;101.57071436681215;0;0;0;0;0;0
1767834000000;101.55379514468224;101.66637715777763;101.40737468732705;101.53687592255234;0;0;0;0;0;0
1767834900000;101.51703174285876;101.62709735038707;101.36727777594326;101.49718756316517;0;0;0;0;0;0
1767835800000;101.47488499307332;101.58257115634284;101.32259368962009;101.45258242298146;0;0;0;0;0;0
1767836700000;101.4283269263425;101.53380885134905;101.27433400805805;101.40407142970355;0;0;0;0;0;0
1767837600000;101.37839692752594;101.48188035294892;101.22356449774774;101.35272242534833;0;0;0;0;0;0
1767838500000;101.32618030787796;101.42789322754378;101.1713831532714;101.29963819040759;0;0;0;0;0;0
1767839400000;101.27278600498354;101.3729700265788;101.1188976125402;101.2459338195595;0;0;0;0;0;0
1767840300000;101.21932386493032;101.31822541359186;101.06720240701041;101.19271391030114;0;0;0;0;0;0
1767841200000;101.16688196990383;101.26474354763835;101.01735651137469;101.14105002950652;0;0;0;0;0;0
1767842100000;101.11650447329072;101.21355618294355;100.97036165120629;101.09195891707492;0;0;0;0;0;0
1767843000000;101.06917039385722;101.16562192961139;100.92714181166765;101.04638187063952;0;0;0;0;0;0
1767843900000;101.02577380085314;101.12180709614405;100.88852436598948;101.00516573106677;0;0;0;0;0;0
1767844800000;100.03351034018903;100.53351034018903;99.53351034018903;100.03351034018903;0;0;0;0;0;-1
1767845700000;99.98687980290691;100.48687980290691;99.48687980290691;99.98687980290691;0;0;0;0;0;0
1767846600000;99.9523119143253;100.4523119143253;99.4523119143253;99.9523119143253;0;0;0;0;0;0
1767847500000;99.96158823178813;100.46158823178813;99.46158823178813;99.96158823178813;0;0;0;0;0;0
1767848400000;100.00618015180001;100.50618015180001;99.50618015180001;100.00618015180001;0;0;0;0;0;0
1767849300000;100.0450900687482;100.5450900687482;99.5450900687482;100.0450900687482;0;0;0;0;0;0
1767850200000;100.04254438443279;100.54254438443279;99.54254438443279;100.04254438443279;0;0;0;0;0;0
1767851100000;100.00088358927337;100.50088358927337;99.50088358927337;100.00088358927337;0;0;0;0;0;0
1767852000000;99.95841042621089;100.45841042621089;99.45841042621089;99.95841042621089;0;0;0;0;0;0
1767852900000;99.95417452548998;100.45417452548998;99.45417452548998;99.95417452548998;0;0;0;0;0;0
1767853800000;99.99207035469857;100.49207035469857;99.49207035469857;99.99207035469857;0;0;0;0;0;0
1767854700000;100.03725666322786;100.53725666322786;99.53725666322786;100.03725666322786;0;0;0;0;0;0
1767855600000;100.04818936740337;100.54818936740337;99.54818936740337;100.04818936740337;0;0;0;0;0;0
1767856500000;100.01481698942487;100.51481698942487;99.51481698942487;100.01481698942487;0;0;0;0;0;0
1767857400000;99.96782193970118;100.46782193970118;99.46782193970118;99.96782193970118;0;0;0;0;0;0
1767858300000;99.9504112502195;100.4504112502195;99.4504112502195;99.9504112502195;0;0;0;0;0;0
1767859200000;99.97859222859577;100.47859222859577;99.47859222859577;99.97859222859577;0;0;0;0;0;0
1767860100000;100.02645541327409;100.52645541327409;99.52645541327409;100.02645541327409;0;0;0;0;0;0
1767861000000;100.0499956129936;100.5499956129936;99.5499956129936;100.0499956129936;0;0;0;0;0;0
1767861900000;100.02757007669337;100.52757007669337;99.52757007669337;100.02757007669337;0;0;0;0;0;0
1767862800000;99.97979673902718;100.47979673902718;99.47979673902718;99.97979673902718;0;0;0;0;0;0
1767863700000;99.9505981863273;100.4505981863273;99.4505981863273;99.9505981863273;0;0;0;0;0;0
1767864600000;99.96681943328996;100.46681943328996;99.46681943328996;99.96681943328996;0;0;0;0;0;0
1767865500000;100.01354674026581;100.51354674026581;99.51354674026581;100.01354674026581;0;0;0;0;0;0
1767866400000;100.04781923671527;100.54781923671527;99.54781923671527;100.04781923671527;0;0;0;0;0;0
1767867300000;100.03812694745842;100.53812694745842;99.53812694745842;100.03812694745842;0;0;0;0;0;0
1767868200000;99.99338091853973;100.49338091853973;99.49338091853973;99.99338091853973;0;0;0;0;0;0
1767869100000;99.95472044259014;100.45472044259014;99.45472044259014;99.95472044259014;0;0;0;0;0;0
1767870000000;99.9576897829058;100.4576897829058;99.4576897829058;99.9576897829058;0;0;0;0;0;0
1767870900000;99.9995589416943;100.4995589416943;99.4995589416943;99.9995589416943;0;0;0;0;0;0
1767871800000;100.04183360745502;100.54183360745502;99.54183360745502;100.04183360745502;0;0;0;0;0;0
1767872700000;100.04564664744714;100.54564664744714;99.54564664744714;100.04564664744714;0;0;0;0;0;0
1767873600000;100.00749237028667;100.50749237028667;99.50749237028667;100.00749237028667;0;0;0;0;0;0
1767874500000;99.96244964243746;100.46244964243746;99.46244964243746;99.96244964243746;0;0;0;0;0;0
1767875400000;99.95193054015891;100.45193054015891;99.45193054015891;99.95193054015891;0;0;0;0;0;0
1767876300000;99.98560627757458;100.48560627757458;99.48560627757458;99.98560627757458;0;0;0;0;0;0
1767877200000;100.03251553700812;100.53251553700812;99.53251553700812;100.03251553700812;0;0;0;0;0;0
1767878100000;100.0495301616695;100.5495301616695;99.5495301616695;100.0495301616695;0;0;0;0;0;0
1767879000000;100.02100698411196;100.52100698411196;99.52100698411196;100.02100698411196;0;0;0;0;0;0
1767879900000;99.97317008224057;100.47317008224057;99.47317008224057;99.97317008224057;0;0;0;0;0;0
1767880800000;99.9500004830247;100.4500004830247;99.4500004830247;99.9500004830247;0;0;0;0;0;0
1767881700000;99.97280020913132;100.47280020913132;99.47280020913132;99.97280020913132;0;0;0;0;0;0
1767882600000;100.02060729752435;100.52060729752435;99.52060729752435;100.02060729752435;0;0;0;0;0;0
1767883500000;100.04946813160892;100.54946813160892;99.54946813160892;100.04946813160892;0;0;0;0;0;0
1767884400000;100.03284819362622;100.53284819362622;99.53284819362622;100.03284819362622;0;0;0;0;0;0
1767885300000;99.98602777791078;100.48602777791078;99.48602777791078;99.98602777791078;0;0;0;0;0;0
1767886200000;99.95205335874797;100.45205335874797;99.45205335874797;99.95205335874797;0;0;0;0;0;0
1767887100000;99.962160860435;100.462160860435;99.462160860435;99.962160860435;0;0;0;0;0;0
1767888000000;100.00705749253397;100.50705749253397;99.50705749253397;100.00705749253397;0;0;0;0;0;0
1767888900000;100.04546549854449;100.54546549854449;99.54546549854449;100.04546549854449;0;0;0;0;0;0
1767889800000;100.0420727348681;100.5420727348681;99.5420727348681;100.0420727348681;0;0;0;0;0;0
1767890700000;99.99999849278234;100.49999849278234;99.49999849278234;99.99999849278234;0;0;0;0;0;0
1767891600000;99.95792563642554;100.45792563642554;99.45792563642554;99.95792563642554;0;0;0;0;0;0
1767892500000;99.95453575590324;100.45453575590324;99.45453575590324;99.95453575590324;0;0;0;0;0;0
1767893400000;99.99294549173439;100.49294549173439;99.49294549173439;99.99294549173439;0;0;0;0;0;0
1767894300000;100.03784110993142;100.53784110993142;99.53784110993142;100.03784110993142;0;0;0;0;0;0
1767895200000;100.04794578617071;100.54794578617071;99.54794578617071;100.04794578617071;0;0;0;0;0;0
1767896100000;100.01396932771797;100.51396932771797;99.51396932771797;100.01396932771797;0;0;0;0;0;0
1767897000000;99.9671495337842;100.4671495337842;99.4671495337842;99.9671495337842;0;0;0;0;0;0
1767897900000;99.95053230699153;100.45053230699153;99.45053230699153;99.95053230699153;0;0;0;0;0;0
1767898800000;99.97939544901891;100.47939544901891;99.47939544901891;99.97939544901891;0;0;0;0;0;0
1767899700000;100.02720232019554;100.52720232019554;99.52720232019554;100.02720232019554;0;0;0;0;0;0
1767900600000;100.04999950363433;100.54999950363433;99.54999950363433;100.04999950363433;0;0;0;0;0;0
1767901500000;100.02682737401624;100.52682737401624;99.52682737401624;100.02682737401624;0;0;0;0;0;0
1767902400000;99.97899028044839;100.47899028044839;99.47899028044839;99.97899028044839;0;0;0;0;0;0
1767903300000;99.950469426145;100.450469426145;99.450469426145;99.950469426145;0;0;0;0;0;0
1767904200000;99.96748675302196;100.46748675302196;99.46748675302196;99.96748675302196;0;0;0;0;0;0
1767905100000;100.014396609228;100.514396609228;99.514396609228;100.014396609228;0;0;0;0;0;0
1767906000000;100.04807028930318;100.54807028930318;99.54807028930318;100.04807028930318;0;0;0;0;0;0
1767906900000;100.03754836708052;100.53754836708052;99.53754836708052;100.03754836708052;0;0;0;0;0;0
1767907800000;99.99250464932719;100.49250464932719;99.49250464932719;99.99250464932719;0;0;0;0;0;0
1767908700000;99.95435212241587;100.45435212241587;99.45435212241587;99.95435212241587;0;0;0;0;0;0
1767909600000;99.95816804363942;100.45816804363942;99.45816804363942;99.95816804363942;0;0;0;0;0;0
1767910500000;100.00044407262294;100.50044407262294;99.50044407262294;100.00044407262294;0;0;0;0;0;0
1767911400000;100.04231182328488;100.54231182328488;99.54231182328488;100.04231182328488;0;0;0;0;0;0
1767912300000;100.04527827874966;100.54527827874966;99.54527827874966;100.04527827874966;0;0;0;0;0;0
1767913200000;100.00661609354349;100.50661609354349;99.50661609354349;100.00661609354349;0;0;0;0;0;0
1767914100000;99.96187110244512;100.46187110244512;99.46187110244512;99.96187110244512;0;0;0;0;0;0
1767915000000;99.95218164391828;100.45218164391828;99.45218164391828;99.95218164391828;0;0;0;0;0;0
1767915900000;99.98645616144734;100.48645616144734;99.48645616144734;99.98645616144734;0;0;0;0;0;0
1767916800000;100.0331828216811;100.5331828216811;99.5331828216811;100.0331828216811;0;0;0;0;0;0
1767917700000;100.04940134869169;100.54940134869169;99.54940134869169;100.04940134869169;0;0;0;0;0;0
1767918600000;100;100.001;99.999;100;0;0;0;0;0;0
1767919500000;100;100.001;99.999;100;0;0;0;0;0;0
1767920400000;100;100.001;99.999;100;0;0;0;0;0;0
1767921300000;100;100.001;99.999;100;0;0;0;0;0;0
1767922200000;100;100.001;99.999;100;0;0;0;0;0;0
1767923100000;100;100.001;99.999;100;0;0;0;0;0;0
1767924000000;100;100.001;99.999;100;0;0;0;0;0;0
1767924900000;100;100.001;99.999;100;0;0;0;0;0;0
1767925800000;100;100.001;99.999;100;0;0;0;0;0;0
1767926700000;100;100.001;99.999;100;0;0;0;0;0;0
1767927600000;100;100.001;99.999;100;0;0;0;0;0;0
1767928500000;100;100.001;99.999;100;0;0;0;0;0;0
1767929400000;100;100.001;99.999;100;0;0;0;0;0;0
1767930300000;100;100.001;99.999;100;0;0;0;0;0;0
1767931200000;100;101.1;99.99;101;1;0;0;0;1;0
1767932100000;100.87506200917684;101.03111610084748;100.77533551847613;100.9032258096618;0;0;0;0;0;0
1767933000000;100.93367098323378;101.09068622850965;100.83754608510183;100.96411615680574;0;0;0;0;0;0
1767933900000;100.99638529383809;101.15360225918641;100.90370660255442;101.02865443087042;0;0;0;0;0;0
1767934800000;101.06224495103564;101.21887242996206;100.97279851243965;101.09583547120086;0;0;0;0;0;0
1767935700000;101.13020943392027;101.28543664111635;101.04373015216305;101.1645833966397;0;0;0;0;0;0
1767936600000;101.19917805531597;101.35218743425426;101.11535799373024;101.23377271399225;0;0;0;0;0;0
1767937500000;101.26801160012134;101.41799201158472;101.18650896091614;101.30225048625043;0;0;0;0;0;0
1767938400000;101.33555479864621;101.48171484804446;101.25600337403954;101.368859111042;0;0;0;0;0;0
1767939300000;101.40065917911984;101.54224043553384;101.32267805886153;101.43245924719768;0;0;0;0;0;0
1767940200000;101.46220583568076;101.59849569549749;101.38540915283019;101.49195242416384;0;0;0;0;0;0
1767941100000;103.31912764973109;105.44630287529834;101.24630287529835;103.34630287529835;1;0;0;0;0;1
1767942000000;103.37043051352038;103.49424357731557;103.2948727261692;103.39455815174239;0;0;0;0;0;0
1767942900000;103.41521312499333;103.53199023244814;103.3397459640404;103.43586809824427;0;0;0;0;0;0
1767943800000;103.45268495188193;103.56201008703995;103.37699352399925;103.4695018055196;0;0;0;0;0;0
1767944700000;103.48218200015421;103.58598848127868;103.40373590829897;103.49486219478882;0;0;0;0;0;0
1767945600000;103.50318006649636;103.60624949095995;103.41674638544782;103.51149793820389;0;0;0;0;0;0
1767946500000;103.51530520559163;103.61745005000795;103.4207748959508;103.51911247297937;0;0;0;0;0;0
1767947400000;103.51834119952977;103.61942466922855;103.41571518293179;103.51756992608017;0;0;0;0;0;0
1767948300000;103.51223387758222;103.61217183272456;103.40162382544398;103.50689782908427;0;0;0;0;0;0
1767949200000;103.4970921985706;103.59585368766642;103.37871944844747;103.48728656805694;0;0;0;0;0;0
1767950100000;103.47318607383582;103.57079247357468;103.3473786856547;103.4590855796147;0;0;0;0;0;0
1767951000000;103.44094097504271;103.53746376648017;103.30812897446127;103.42279637047072;0;0;0;0;0;0
1767951900000;103.40092943638233;103.4964866779386;103.26163832664926;103.37906250229393;0;0;0;0;0;0
1767952800000;103.35385962382912;103.44861121061386;103.20870228011479;103.32865674536433;0;0;0;0;0;0
1767953700000;103.30056120368965;103.39470302975255;103.15022829427741;103.27246566201498;0;0;0;0;0;0
1767954600000;103.24196879752884;103.33572596217898;103.08721790390642;103.2114719330427;0;0;0;0;0;0
1767955500000;103.17910335956292;103.2727225803809;103.02074699178539;103.14673478608314;0;0;0;0;0;0
1767956400000;103.11305185476606;103.20679326789875;102.95194457899916;103.07936892344895;0;0;0;0;0;0
1767957300000;103.04494565039317;103.13907419278875;102.88197056188604;103.0105223773374;0;0;0;0;0;0
1767958200000;102.97593805967252;103.0707146377835;102.8119928462318;102.94135374200765;0;0;0;0;0;0
1767959100000;102.9071814935368;103.00285414847876;102.74316434165313;102.87300924506594;0;0;0;0;0;0
1767960000000;102.83980468409523;102.9365999641778;102.67660028207122;102.80660012312451;0;0;0;0;0;0
1767960900000;102.77489044193925;102.87300518985647;102.61335633165147;102.74318076075397;0;0;0;0;0;0
1767961800000;102.71345439835595;102.81304815220581;102.55440791971004;102.68372803595793;0;0;0;0;0;0
1767962700000;102.65642516332113;102.75761335817896;102.50063122318974;102.62912229068435;0;0;0;0;0;0
1767963600000;102.60462630116871;102.70747444142086;102.45278618188524;102.58013031165305;0;0;0;0;0;0
1767964500000;102.55876048867694;102.66327944106618;102.41150189033547;102.53739066570083;0;0;0;0;0;0
1767965400000;102.51939617573187;102.62553870949122;102.3772646620346;102.50140168576291;0;0;0;0;0;0
1767966300000;102.48695701763148;102.59461569167513;102.35040900732497;102.47251234950005;0;0;0;0;0;0
1767967200000;102.46171429152449;102.5707207599681;102.33111170712975;102.45091623354892;0;0;0;0;0;0
1767968100000;102.44378244858544;102.5539082254791;102.3193891017648;102.43664866362195;0;0;0;0;0;0
1767969000000;102.43311788955552;102.54407658226168;102.31509764871649;102.42958711548908;0;0;0;0;0;0
1767969900000;102.42952098552884;102.5409719743195;102.31793773681768;102.4294548555686;0;0;0;0;0;0
1767970800000;102.4326412996774;102.54419480952467;102.32746067804771;102.43582774378619;0;0;0;0;0;0
1767971700000;102.44198590033236;102.55320938018531;102.34307873357173;102.44814405687852;0;0;0;0;0;0
1767972600000;102.45693059280555;102.56735628852837;102.36407796893678;102.46571712873258;0;0;0;0;0;0
1767973500000;102.47673383782661;102.58586741803147;102.38963367580986;102.48775054692067;0;0;0;0;0;0
1767974400000;102.50055306970172;102.60788313951588;102.41882804544969;102.51335559248278;0;0;0;0;0;0
1767975300000;102.5274630783838;102.63247139525883;102.45066973331082;102.54157056428483;0;0;0;0;0;0
1767976200000;102.55647607757996;102.66411491571833;102.47864826603183;102.57138159087508;0;0;0;0;0;0
1767977100000;102.58656304666444;102.69808940920599;102.5053995957016;102.6017445024538;0;0;0;0;0;0
1767978000000;102.61667590821729;102.73151140149986;102.53170322646167;102.63160731398077;0;0;0;0;0;0
1767978900000;102.6457700859959;102.76331433069043;102.55655138533166;102.65993285801105;0;0;0;0;0;0
1767979800000;102.67282698041836;102.79246944612545;102.57897275952591;102.68572110282568;0;0;0;0;0;0
1767980700000;102.69687590034815;102.81800759103207;102.59805380470918;102.70803069787063;0;0;0;0;0;0
1767981600000;102.71701500108762;102.83903976270986;102.61295884589933;102.7259993043046;0;0;0;0;0;0
1767982500000;102.73243079878301;102.85477603100396;102.6229485555189;102.73886229326143;0;0;0;0;0;0
1767983400000;102.74241586050606;102.8645424291633;102.62739642633807;102.74596942775068;0;0;0;0;0;0
1767984300000;102.74638430651083;102.86779547243252;102.62580289810943;102.74679918527097;0;0;0;0;0;0
1767985200000;102.74388480581436;102.86413400798115;102.61780684473435;102.74097042635775;0;0;0;0;0;0
1767986100000;102.73461079740233;102.85330815405298;102.60319418284082;102.7282511684469;0;0;0;0;0;0
1767987000000;102.71840772597675;102.83522514542321;102.58190342158997;102.70856428350659;0;0;0;0;0;0
1767987900000;102.6952771420866;102.80995196517192;102.55402803616128;102.6819900006666;0;0;0;0;0;0
1767988800000;102.66537758047276;102.77771470814069;102.51981561241716;102.64876516027893;0;0;0;0;0;0
1767989700000;102.62902219621243;102.73889468790554;102.47966377638636;102.60927923214595;0;0;0;0;0;0
1767990600000;102.58667320442437;102.69402136531968;102.4341129880859;102.56406717670279;0;0;0;0;0;0
1767991500000;102.5389332345473;102.64376224130785;102.38383634347576;102.51379929239181;0;0;0;0;0;0
1767992400000;102.48653377319916;102.58890991831422;102.32962658969879;102.4592682540065;0;0;0;0;0;0
1767993300000;102.43032092908075;102.53036659236342;102.2723806159466;102.40137360415501;0;0;0;0;0;0
1767994200000;102.37123880809293;102.46912628991741;102.2130817341443;102.34110401203085;0;0;0;0;0;0
1767995100000;102.31031083567528;102.40625520953766;102.15278010910176;102.27951765931971;0;0;0;0;0;0
1767996000000;102.24861940535273;102.342870566862;102.09257173590952;102.21772115138576;0;0;0;0;0;0
1767996900000;102.18728426673715;102.28011837179369;102.0335763923834;102.15684738208854;0;0;0;0;0;0
1767997800000;102.12744009207663;102.21915058846064;101.97691501566878;102.09803280206471;0;0;0;0;0;0
1767998700000;102.0702136773482;102.1611021409968;101.92368696426664;102.04239455263172;0;0;0;0;0;0
1767999600000;102.01670124150567;102.1070682312697;101.87494762948955;101.99100793037962;0;0;0;0;0;0
1768000500000;101.96794628566646;102.05808242826946;101.83168685363715;101.9448846409533;0;0;0;0;0;0
1768001400000;101.92491846278901;102.01509597311669;101.79480859613271;101.9049522846247;0;0;0;0;0;0
1768002300000;101.88849388797985;101.97895871886028;101.76511226380974;101.87203549133501;0;0;0;0;0;0
1768003200000;101.85943729039708;101.95040209092996;101.74327608798838;101.84683908945917;0;0;0;0;0;0
1768004100000;101.83838637037358;101.93002441295938;101.72984288961662;101.829933651288;0;0;0;0;0;0
1768005000000;101.82583868063375;101.9182788945455;101.7252085254135;101.8217437099795;0;0;0;0;0;0
1768005900000;101.82214129922959;101.91546452333708;101.72961325362229;101.82253888847968;0;0;0;0;0;0
1768006800000;101.827483505121;101.92313619876651;101.74172004475807;101.83242812176229;0;0;0;0;0;0
1768007700000;101.84189260632543;101.94569303190742;101.75702114986971;101.85135709088857;0;0;0;0;0;0
1768008600000;101.86523300650632;101.9770369176067;101.78118092664143;101.87910892212406;0;0;0;0;0;0
1768009500000;101.89720853006085;102.01676271243217;101.81385356356309;101.91530813799763;0;0;0;0;0;0
1768010400000;101.93736795954898;102.06431433376133;101.85454122843936;101.95942778110035;0;0;0;0;0;0
1768011300000;101.98511367402239;102.11899515317866;101.90260398071023;102.01079956694444;0;0;0;0;0;0
1768012200000;102.03971321379622;102.17998120724643;101.95727251404956;102.068626860648;0;0;0;0;0;0
1768013100000;102.10031353774089;102.24633696110389;102.0176634685637;102.1320002148338;0;0;0;0;0;0
1768014000000;102.16595768446622;102.31703330838715;102.08279699981011;102.19991515409863;0;0;0;0;0;0
1768014900000;102.2356034999405;102.39096744541973;102.15161624614498;102.27129184578236;0;0;0;0;0;0
1768015800000;102.30814405212786;102.46698421943044;102.22300829751624;102.34499625847334;0;0;0;0;0;0
1768016700000;102.38242931899083;102.54389852048968;102.29582623852696;102.41986237950832;0;0;0;0;0;0
1768017600000;102.45728871039132;102.62051826553147;102.36891181701722;102.49471504127435;0;0;0;0;0;0
1768018500000;102.53155396755508;102.69566751068126;102.44111827699038;102.56839289383582;0;0;0;0;0;0
1768019400000;102.6040819761876;102.7682092253889;102.51133289168986;102.63977105853938;0;0;0;0;0;0
1768020300000;102.67377703119635;102.83706726862779;102.57849873907885;102.70778300385332;0;0;0;0;0;0
1768021200000;102.73961210224654;102.90124712352969;102.64163527774983;102.77144120063976;0;0;0;0;0;0
1768022100000;102.8006486698266;102.9598549719536;102.69985730607328;102.82985613901344;0;0;0;0;0;0
1768023000000;102.85605473070721;103.0121147241259;102.75239192067608;102.88225332240098;0;0;0;0;0;0
1768023900000;102.90512060904913;103.05738265995461;102.79859313143993;102.92798789569727;0;0;0;0;0;0
1768024800000;102.94727225418886;103.09515938707065;102.83795383829028;102.96655661268046;0;0;0;0;0;0
1768025700000;102.98208175739492;103.12509887509704;102.8701149291217;102.99760690210937;0;0;0;0;0;0
1768026600000;103.0092748765956;103.14701438498778;102.89487131717587;103.02094285108183;0;0;0;0;0;0
1768027500000;103.02873541907847;103.16088117530353;102.9121747988467;103.03652798707512;0;0;0;0;0;0
1768028400000;103.04050639620641;103.16683593271897;102.92213367795647;103.04448480533772;0;0;0;0;0;0
1768029300000;103.04478792998283;103.16517294055768;102.92500916869821;103.04509105462795;0;0;0;0;0;0
1768030200000;103.04193195748731;103.15633706536966;102.92120865532371;103.03877286034668;0;0;0;0;0;0
1768031100000;103.03243384444514;103.14091370615866;102.91127595092853;103.02609482854359;0;0;0;0;0;0
1768032000000;103.01692108215961;103.1196159125164;102.89587875903487;103.00774733577563;0;0;0;0;0;0
1768032900000;102.99613930144326;103.093268935375;102.87579359884677;102.98453126711088;0;0;0;0;0;0
1768033800000;102.9709358918212;103.06279252617773;102.85188850688527;102.9573405165315;0;0;0;0;0;0
1768034700000;102.9422415630354;103.02918134593378;102.82510387314483;102.9271426095393;0;0;0;0;0;0
1768035600000;102.91105022775814;102.99348388393345;102.7964318080205;102.89495784597698;0;0;0;0;0;0
1768036500000;102.8783976185736;102.95678031608004;102.76689446626041;102.86183739117023;0;0;0;0;0;0
1768037400000;102.84533907801374;102.92015975422758;102.73752177548688;102.82884076485723;0;0;0;0;0;0
1768038300000;102.81292697721226;102.88932902896968;102.7046973501649;102.7970131895673;0;0;0;0;0;0
1768039200000;102.7821882262296;102.86329480507601;102.67143172070777;102.76736326289189;0;0;0;0;0;0
1768040100000;102.75410233714703;102.84033966910998;102.6413431536944;102.74084141140219;0;0;0;0;0;0
1768041000000;102.72958048967315;102.8213060972251;102.61533303866317;102.71831956794414;0;0;0;0;0;0
1768041900000;102.70944602847793;102.80694003707369;102.59420494094975;102.70057248901172;0;0;0;0;0;0
1768042800000;102.69441679219175;102.7978744863573;102.57864770438624;102.68826109537177;0;0;0;0;0;0
1768043700000;102.68508963657227;102.7946154291458;102.56922092639972;102.68191817777276;0;0;0;0;0;0
1768044600000;102.68192746951529;102.79753042158066;102.56634310093497;102.68193676125782;0;0;0;0;0;0
1768045500000;102.68524906428107;102.80684006435636;102.57028267025224;102.6885613673043;0;0;0;0;0;0
1768046400000;102.69522186056892;102.82261254028649;102.5811521673806;102.70188235383354;0;0;0;0;0;0
1768047300000;102.71185790205824;102.84476133251493;102.59890556805095;102.72183345028294;0;0;0;0;0;0
1768048200000;102.73501299498537;102.8730461738073;102.62333890556826;102.74819253968778;0;0;0;0;0;0
1768049100000;102.76438910654997;102.90707721118078;102.65409413564358;102.78058567341218;0;0;0;0;0;0
1768050000000;102.79953995578072;102.94632230425475;102.69066617204379;102.81849423814927;0;0;0;0;0;0
1768050900000;102.83987968428691;102.99011731147108;102.73241294937803;102.86126513042456;0;0;0;0;0;0
1768051800000;102.88469443141054;103.03767915705588;102.77856830773716;102.90812373239652;0;0;0;0;0;0
1768052700000;102.93315657895165;103.08812141452167;102.82825743649194;102.9581894255068;0;0;0;0;0;0
1768053600000;102.98434137608093;103.14047209080876;102.8805145625014;103.01049332665508;0;0;0;0;0;0
1768054500000;103.03724560638709;103.19369324988965;102.93430252234855;103.0639978861191;0;0;0;0;0;0
1768055400000;103.09080791722661;103.24670207673896;102.9885338199293;103.11761794833413;0;0;0;0;0;0
1768056300000;103.14393039749997;103.29839295277618;103.04209274055542;103.1702428466658;0;0;0;0;0;0
1768057200000;103.19550096436622;103.34766009283156;103.09385807130168;103.22075908206662;0;0;0;0;0;0
1768058100000;103.24441610274988;103.39342028179607;103.14272596507021;103.26807312343314;0;0;0;0;0;0
1768059000000;103.28960349412857;103.43463524664199;103.18763248300604;103.31113386482401;0;0;0;0;0;0
1768059900000;103.33004407316898;103.47033320649278;103.2275753565351;103.34895428151394;0;0;0;0;0;0
1768060800000;103.3647930622598;103.49962915973958;103.26163452627173;103.38063184300566;0;0;0;0;0;0
1768061700000;103.39299955464011;103.52174349251868;103.28899104003045;103.40536726627457;0;0;0;0;0;0
1768062600000;103.41392424621955;103.53601852666426;103.3089439256648;103.42248122616454;0;0;0;0;0;0
1768063500000;103.42695495373515;103.54193266684871;103.32092469576284;103.43142868130577;0;0;0;0;0;0
1768064400000;101.63161960182325;103.73181052234072;99.53181052234073;101.63181052234073;0;0;0;0;0;0
1768065300000;101.62759641298888;101.7273380959849;101.51942651128915;101.62338230363703;0;0;0;0;0;0
1768066200000;101.61472109128314;101.70655487307742;101.5055648847811;101.60605987892926;0;0;0;0;0;0
1768067100000;101.59299085159287;101.67686934443483;101.48297430407817;101.5799218242565;0;0;0;0;0;0
1768068000000;101.5625652105632;101.63855126508915;101.45186592865068;101.54520859686991;0;0;0;0;0;0
1768068900000;101.52376352100589;101.5926082352184;101.4120286550653;101.50231844514185;0;0;0;0;0;0
1768069800000;101.47705929785394;101.54572000562804;101.35788029550402;101.45180015056603;0;0;0;0;0;0
1768070700000;101.42307144895778;101.49186029420542;101.29682520049366;101.39434274734954;0;0;0;0;0;0
1768071600000;101.36255258695046;101.43181557949116;101.22970927361162;101.33076242655139;0;0;0;0;0;0
1768072500000;101.29637465775899;101.36648436251363;101.15748941541958;101.2619868889666;0;0;0;0;0;0
1768073400000;101.22551217589515;101.2968595256407;101.08121540000668;101.18903746282369;0;0;0;0;0;0
1768074300000;101.15102340531206;101.22400881152336;101.0020098840775;101.11300934780043;0;0;0;0;0;0
1768075200000;101.07402986637152;101.14905381977589;100.92104695010933;101.03505038494261;0;0;0;0;0;0
1768076100000;100.99569458347986;101.07314794905083;100.83952961498336;100.9563387820171;0;0;0;0;0;0
1768077000000;100.91719951352599;100.99745373345496;100.75866675661476;100.87806024503486;0;0;0;0;0;0
